Id,forecasts
s10h20,60610
s10h21,63139
s11h1,25310
s11h2,25530
s11h3,24285
s11h4,23529
s11h5,22862
s11h6,22495
s11h7,23204
s11h8,25310
s11h9,25530
s11h10,24285
s11h11,23529
s11h12,22862
s11h13,22495
s11h14,23204
s11h15,25310
s11h16,25530
s11h17,24285
s11h18,23529
s11h19,22862
s11h20,22495
s11h21,23204
s12h1,31193
s12h2,30628
s12h3,30709
s12h4,29451
s12h5,27968
s12h6,28093
s12h7,28179
s12h8,31193
s12h9,30628
s12h10,30709
s12h11,29451
s12h12,27968
s12h13,28093
s12h14,28179
s12h15,31193
s12h16,30628
s12h17,30709
s12h18,29451
s12h19,27968
s12h20,28093
s12h21,28179
s13h1,613772
s13h2,598201
s13h3,565801
s13h4,554137
s13h5,528135
s13h6,463909
s13h7,523120
s13h8,613772
s13h9,598201
s13h10,565801
s13h11,554137
s13h12,528135
s13h13,463909
s13h14,523120
s13h15,613772
s13h16,598201
s13h17,565801
s13h18,554137
s13h19,528135
s13h20,463909
s13h21,523120
s14h1,791870
s14h2,729944
s14h3,716773
s14h4,709077
s14h5,692336
s14h6,591872
s14h7,632507
s14h8,791870
s14h9,729944
s14h10,716773
s14h11,709077
s14h12,692336
s14h13,591872
s14h14,632507
s14h15,791870
s14h16,729944
s14h17,716773
s14h18,709077
s14h19,692336
s14h20,591872
s14h21,632507
s15h1,925418
s15h2,877173
s15h3,845519
s15h4,853836
s15h5,899237
s15h6,1093906
s15h7,1219586
s15h8,925418
s15h9,877173
s15h10,845519
s15h11,853836
s15h12,899237
s15h13,1093906
s15h14,1219586
s15h15,925418
s15h16,877173
s15h17,845519
s15h18,853836
s15h19,899237
s15h20,1093906
s15h21,1219586
s16h1,1270594
s16h2,1246221
s16h3,1168452
s16h4,1125371
s16h5,1198142
s16h6,1379080
s16h7,1539896
s16h8,1270594
s16h9,1246221
s16h10,1168452
s16h11,1125371
s16h12,1198142
s16h13,1379080
s16h14,1539896
s16h15,1270594
s16h16,1246221
s16h17,1168452
s16h18,1125371
s16h19,1198142
s16h20,1379080
s16h21,1539896
s17h1,639855
s17h2,630098
s17h3,630973
s17h4,622955
s17h5,553882
s17h6,513963
s17h7,601895
s17h8,639855
s17h9,630098
s17h10,630973
s17h11,622955
s17h12,553882
s17h13,513963
s17h14,601895
s17h15,639855
s17h16,630098
s17h17,630973
s17h18,622955
s17h19,553882
s17h20,513963
s17h21,601895
s18h1,474994
s18h2,435462
s18h3,445762
s18h4,489236
s18h5,406987
s18h6,374707
s18h7,440095
s18h8,474994
s18h9,435462
s18h10,445762
s18h11,489236
s18h12,406987
s18h13,374707
s18h14,440095
s18h15,474994
s18h16,435462
s18h17,445762
s18h18,489236
s18h19,406987
s18h20,374707
s18h21,440095
s19h1,9093
s19h2,8799
s19h3,9384
s19h4,11416
s19h5,10460
s19h6,11268
s19h7,9937
s19h8,9093
s19h9,8799
s19h10,9384
s19h11,11416
s19h12,10460
s19h13,11268
s19h14,9937
s19h15,9093
s19h16,8799
s19h17,9384
s19h18,11416
s19h19,10460
s19h20,11268
s19h21,9937
s20h1,14606
s20h2,17492
s20h3,15912
s20h4,19469
s20h5,18029
s20h6,20023
s20h7,15493
s20h8,14606
s20h9,17492
s20h10,15912
s20h11,19469
s20h12,18029
s20h13,20023
s20h14,15493
s20h15,14606
s20h16,17492
s20h17,15912
s20h18,19469
s20h19,18029
s20h20,20023
s20h21,15493
s21h1,231937
s21h2,227736
s21h3,229255
s21h4,241115
s21h5,261049
s21h6,278342
s21h7,258980
s21h8,231937
s21h9,227736
s21h10,229255
s21h11,241115
s21h12,261049
s21h13,278342
s21h14,258980
s21h15,231937
s21h16,227736
s21h17,229255
s21h18,241115
s21h19,261049
s21h20,278342
s21h21,258980
s22h1,196560
s22h2,174374
s22h3,174849
s22h4,172091
s22h5,149804
s22h6,119962
s22h7,133412
s22h8,196560
s22h9,174374
s22h10,174849
s22h11,172091
s22h12,149804
s22h13,119962
s22h14,133412
s22h15,196560
s22h16,174374
s22h17,174849
s22h18,172091
s22h19,149804
s22h20,119962
s22h21,133412
s23h1,347217
s23h2,341274
s23h3,338943
s23h4,375847
s23h5,317986
s23h6,297945
s23h7,356621
s23h8,347217
s23h9,341274
s23h10,338943
s23h11,375847
s23h12,317986
s23h13,297945
s23h14,356621
s23h15,347217
s23h16,341274
s23h17,338943
s23h18,375847
s23h19,317986
s23h20,297945
s23h21,356621
s24h1,261922
s24h2,246168
s24h3,247266
s24h4,237637
s24h5,215166
s24h6,225020
s24h7,270831
s24h8,261922
s24h9,246168
s24h10,247266
s24h11,237637
s24h12,215166
s24h13,225020
s24h14,270831
s24h15,261922
s24h16,246168
s24h17,247266
s24h18,237637
s24h19,215166
s24h20,225020
s24h21,270831
s25h1,238533
s25h2,250853
s25h3,226429
s25h4,224544
s25h5,245590
s25h6,253428
s25h7,275230
s25h8,238533
s25h9,250853
s25h10,226429
s25h11,224544
s25h12,245590
s25h13,253428
s25h14,275230
s25h15,238533
s25h16,250853
s25h17,226429
s25h18,224544
s25h19,245590
s25h20,253428
s25h21,275230
s26h1,280918
s26h2,281781
s26h3,270440
s26h4,277849
s26h5,269849
s26h6,299835
s26h7,328656
s26h8,280918
s26h9,281781
s26h10,270440
s26h11,277849
s26h12,269849
s26h13,299835
s26h14,328656
s26h15,280918
s26h16,281781
s26h17,270440
s26h18,277849
s26h19,269849
s26h20,299835
s26h21,328656
s27h1,3146
s27h2,2833
s27h3,2933
s27h4,2957
s27h5,2675
s27h6,2683
s27h7,3421
s27h8,3146
s27h9,2833
s27h10,2933
s27h11,2957
s27h12,2675
s27h13,2683
s27h14,3421
s27h15,3146
s27h16,2833
s27h17,2933
s27h18,2957
s27h19,2675
s27h20,2683
s27h21,3421
s28h1,3910
s28h2,3684
s28h3,3505
s28h4,3299
s28h5,3267
s28h6,3167
s28h7,3900
s28h8,3910
s28h9,3684
s28h10,3505
s28h11,3299
s28h12,3267
s28h13,3167
s28h14,3900
s28h15,3910
s28h16,3684
s28h17,3505
s28h18,3299
s28h19,3267
s28h20,3167
s28h21,3900
s29h1,119107
s29h2,110247
s29h3,107742
s29h4,109786
s29h5,105379
s29h6,91574
s29h7,105099
s29h8,119107
s29h9,110247
s29h10,107742
s29h11,109786
s29h12,105379
s29h13,91574
s29h14,105099
s29h15,119107
s29h16,110247
s29h17,107742
s29h18,109786
s29h19,105379
s29h20,91574
s29h21,105099
s30h1,76872
s30h2,76588
s30h3,73128
s30h4,74432
s30h5,70467
s30h6,62487
s30h7,71485
s30h8,76872
s30h9,76588
s30h10,73128
s30h11,74432
s30h12,70467
s30h13,62487
s30h14,71485
s30h15,76872
s30h16,76588
s30h17,73128
s30h18,74432
s30h19,70467
s30h20,62487
s30h21,71485
s31h1,136307
s31h2,135952
s31h3,131826
s31h4,138847
s31h5,148380
s31h6,147330
s31h7,173106
s31h8,136307
s31h9,135952
s31h10,131826
s31h11,138847
s31h12,148380
s31h13,147330
s31h14,173106
s31h15,136307
s31h16,135952
s31h17,131826
s31h18,138847
s31h19,148380
s31h20,147330
s31h21,173106
s32h1,92732
s32h2,91685
s32h3,95282
s32h4,92764
s32h5,95798
s32h6,120368
s32h7,133553
s32h8,92732
s32h9,91685
s32h10,95282
s32h11,92764
s32h12,95798
s32h13,120368
s32h14,133553
s32h15,92732
s32h16,91685
s32h17,95282
s32h18,92764
s32h19,95798
s32h20,120368
s32h21,133553
s33h1,390572
s33h2,389381
s33h3,380615
s33h4,369211
s33h5,446705
s33h6,406665
s33h7,392297
s33h8,390572
s33h9,389381
s33h10,380615
s33h11,369211
s33h12,446705
s33h13,406665
s33h14,392297
s33h15,390572
s33h16,389381
s33h17,380615
s33h18,369211
s33h19,446705
s33h20,406665
s33h21,392297
s34h1,484240
s34h2,458684
s34h3,486663
s34h4,499457
s34h5,529486
s34h6,527754
s34h7,534824
s34h8,484240
s34h9,458684
s34h10,486663
s34h11,499457
s34h12,529486
s34h13,527754
s34h14,534824
s34h15,484240
s34h16,458684
s34h17,486663
s34h18,499457
s34h19,529486
s34h20,527754
s34h21,534824
s35h1,31053
s35h2,29533
s35h3,28957
s35h4,26204
s35h5,26259
s35h6,31143
s35h7,33042
s35h8,31053
s35h9,29533
s35h10,28957
s35h11,26204
s35h12,26259
s35h13,31143
s35h14,33042
s35h15,31053
s35h16,29533
s35h17,28957
s35h18,26204
s35h19,26259
s35h20,31143
s35h21,33042
s36h1,37157
s36h2,35676
s36h3,35364
s36h4,35847
s36h5,39880
s36h6,41131
s36h7,41835
s36h8,37157
s36h9,35676
s36h10,35364
s36h11,35847
s36h12,39880
s36h13,41131
s36h14,41835
s36h15,37157
s36h16,35676
s36h17,35364
s36h18,35847
s36h19,39880
s36h20,41131
s36h21,41835
s37h1,114864
s37h2,107730
s37h3,103546
s37h4,107689
s37h5,104552
s37h6,96948
s37h7,97536
s37h8,114864
s37h9,107730
s37h10,103546
s37h11,107689
s37h12,104552
s37h13,96948
s37h14,97536
s37h15,114864
s37h16,107730
s37h17,103546
s37h18,107689
s37h19,104552
s37h20,96948
s37h21,97536
s38h1,131330
s38h2,137746
s38h3,131788
s38h4,137654
s38h5,141882
s38h6,118591
s38h7,115526
s38h8,131330
s38h9,137746
s38h10,131788
s38h11,137654
s38h12,141882
s38h13,118591
s38h14,115526
s38h15,131330
s38h16,137746
s38h17,131788
s38h18,137654
s38h19,141882
s38h20,118591
s38h21,115526
s39h1,282409
s39h2,271214
s39h3,269847
s39h4,249010
s39h5,297566
s39h6,294433
s39h7,295622
s39h8,282409
s39h9,271214
s39h10,269847
s39h11,249010
s39h12,297566
s39h13,294433
s39h14,295622
s39h15,282409
s39h16,271214
s39h17,269847
s39h18,249010
s39h19,297566
s39h20,294433
s39h21,295622
s40h1,355233
s40h2,338195
s40h3,340612
s40h4,344566
s40h5,406562
s40h6,451537
s40h7,411801
s40h8,355233
s40h9,338195
s40h10,340612
s40h11,344566
s40h12,406562
s40h13,451537
s40h14,411801
s40h15,355233
s40h16,338195
s40h17,340612
s40h18,344566
s40h19,406562
s40h20,451537
s40h21,411801
s41h1,13207
s41h2,12914
s41h3,13443
s41h4,13514
s41h5,12370
s41h6,9195
s41h7,9918
s41h8,13207
s41h9,12914
s41h10,13443
s41h11,13514
s41h12,12370
s41h13,9195
s41h14,9918
s41h15,13207
s41h16,12914
s41h17,13443
s41h18,13514
s41h19,12370
s41h20,9195
s41h21,9918
s42h1,21951
s42h2,21189
s42h3,22264
s42h4,21745
s42h5,20229
s42h6,16321
s42h7,16216
s42h8,21951
s42h9,21189
s42h10,22264
s42h11,21745
s42h12,20229
s42h13,16321
s42h14,16216
s42h15,21951
s42h16,21189
s42h17,22264
s42h18,21745
s42h19,20229
s42h20,16321
s42h21,16216
s43h1,3034
s43h2,3607
s43h3,3639
s43h4,3374
s43h5,3124
s43h6,2822
s43h7,2758
s43h8,3034
s43h9,3607
s43h10,3639
s43h11,3374
s43h12,3124
s43h13,2822
s43h14,2758
s43h15,3034
s43h16,3607
s43h17,3639
s43h18,3374
s43h19,3124
s43h20,2822
s43h21,2758
s44h1,4865
s44h2,4760
s44h3,5283
s44h4,5094
s44h5,5065
s44h6,4529
s44h7,4456
s44h8,4865
s44h9,4760
s44h10,5283
s44h11,5094
s44h12,5065
s44h13,4529
s44h14,4456
s44h15,4865
s44h16,4760
s44h17,5283
s44h18,5094
s44h19,5065
s44h20,4529
s44h21,4456
s45h1,12042
s45h2,11783
s45h3,12606
s45h4,12334
s45h5,11194
s45h6,7880
s45h7,8583
s45h8,12042
s45h9,11783
s45h10,12606
s45h11,12334
s45h12,11194
s45h13,7880
s45h14,8583
s45h15,12042
s45h16,11783
s45h17,12606
s45h18,12334
s45h19,11194
s45h20,7880
s45h21,8583
s46h1,21835
s46h2,21071
s46h3,22039
s46h4,21689
s46h5,20137
s46h6,16002
s46h7,15744
s46h8,21835
s46h9,21071
s46h10,22039
s46h11,21689
s46h12,20137
s46h13,16002
s46h14,15744
s46h15,21835
s46h16,21071
s46h17,22039
s46h18,21689
s46h19,20137
s46h20,16002
s46h21,15744
s47h1,1312
s47h2,1185
s47h3,1200
s47h4,1423
s47h5,1247
s47h6,1251
s47h7,1216
s47h8,1312
s47h9,1185
s47h10,1200
s47h11,1423
s47h12,1247
s47h13,1251
s47h14,1216
s47h15,1312
s47h16,1185
s47h17,1200
s47h18,1423
s47h19,1247
s47h20,1251
s47h21,1216
s48h1,1537
s48h2,1453
s48h3,1481
s48h4,1604
s48h5,1498
s48h6,1458
s48h7,1550
s48h8,1537
s48h9,1453
s48h10,1481
s48h11,1604
s48h12,1498
s48h13,1458
s48h14,1550
s48h15,1537
s48h16,1453
s48h17,1481
s48h18,1604
s48h19,1498
s48h20,1458
s48h21,1550
s49h1,390625
s49h2,389955
s49h3,383856
s49h4,371582
s49h5,371625
s49h6,387102
s49h7,413543
s49h8,390625
s49h9,389955
s49h10,383856
s49h11,371582
s49h12,371625
s49h13,387102
s49h14,413543
s49h15,390625
s49h16,389955
s49h17,383856
s49h18,371582
s49h19,371625
s49h20,387102
s49h21,413543
s50h1,486790
s50h2,489380
s50h3,483355
s50h4,481784
s50h5,469611
s50h6,471036
s50h7,504548
s50h8,486790
s50h9,489380
s50h10,483355
s50h11,481784
s50h12,469611
s50h13,471036
s50h14,504548
s50h15,486790
s50h16,489380
s50h17,483355
s50h18,481784
s50h19,469611
s50h20,471036
s50h21,504548
s51h1,8633
s51h2,8560
s51h3,8553
s51h4,8958
s51h5,8433
s51h6,8997
s51h7,9112
s51h8,8633
s51h9,8560
s51h10,8553
s51h11,8958
s51h12,8433
s51h13,8997
s51h14,9112
s51h15,8633
s51h16,8560
s51h17,8553
s51h18,8958
s51h19,8433
s51h20,8997
s51h21,9112
s52h1,10421
s52h2,10547
s52h3,10747
s52h4,11253
s52h5,10548
s52h6,11126
s52h7,11103
s52h8,10421
s52h9,10547
s52h10,10747
s52h11,11253
s52h12,10548
s52h13,11126
s52h14,11103
s52h15,10421
s52h16,10547
s52h17,10747
s52h18,11253
s52h19,10548
s52h20,11126
s52h21,11103
s53h1,195254
s53h2,193876
s53h3,185812
s53h4,185271
s53h5,181590
s53h6,164864
s53h7,178449
s53h8,195254
s53h9,193876
s53h10,185812
s53h11,185271
s53h12,181590
s53h13,164864
s53h14,178449
s53h15,195254
s53h16,193876
s53h17,185812
s53h18,185271
s53h19,181590
s53h20,164864
s53h21,178449
s54h1,133973
s54h2,126653
s54h3,128206
s54h4,127690
s54h5,126449
s54h6,114729
s54h7,127680
s54h8,133973
s54h9,126653
s54h10,128206
s54h11,127690
s54h12,126449
s54h13,114729
s54h14,127680
s54h15,133973
s54h16,126653
s54h17,128206
s54h18,127690
s54h19,126449
s54h20,114729
s54h21,127680
s55h1,185340
s55h2,186134
s55h3,180521
s55h4,175368
s55h5,182276
s55h6,212252
s55h7,229120
s55h8,185340
s55h9,186134
s55h10,180521
s55h11,175368
s55h12,182276
s55h13,212252
s55h14,229120
s55h15,185340
s55h16,186134
s55h17,180521
s55h18,175368
s55h19,182276
s55h20,212252
s55h21,229120
s56h1,243273
s56h2,241972
s56h3,238042
s56h4,237264
s56h5,237021
s56h6,283205
s56h7,290836
s56h8,243273
s56h9,241972
s56h10,238042
s56h11,237264
s56h12,237021
s56h13,283205
s56h14,290836
s56h15,243273
s56h16,241972
s56h17,238042
s56h18,237264
s56h19,237021
s56h20,283205
s56h21,290836
s57h1,30267
s57h2,30962
s57h3,31271
s57h4,31888
s57h5,31222
s57h6,28714
s57h7,29229
s57h8,30267
s57h9,30962
s57h10,31271
s57h11,31888
s57h12,31222
s57h13,28714
s57h14,29229
s57h15,30267
s57h16,30962
s57h17,31271
s57h18,31888
s57h19,31222
s57h20,28714
s57h21,29229
s58h1,59429
s58h2,58863
s58h3,57074
s58h4,57369
s58h5,55673
s58h6,55058
s58h7,57147
s58h8,59429
s58h9,58863
s58h10,57074
s58h11,57369
s58h12,55673
s58h13,55058
s58h14,57147
s58h15,59429
s58h16,58863
s58h17,57074
s58h18,57369
s58h19,55673
s58h20,55058
s58h21,57147
s59h1,1103
s59h2,1096
s59h3,1083
s59h4,992
s59h5,992
s59h6,1083
s59h7,996
s59h8,1103
s59h9,1096
s59h10,1083
s59h11,992
s59h12,992
s59h13,1083
s59h14,996
s59h15,1103
s59h16,1096
s59h17,1083
s59h18,992
s59h19,992
s59h20,1083
s59h21,996
s60h1,1449
s60h2,1483
s60h3,1557
s60h4,1390
s60h5,1409
s60h6,1522
s60h7,1348
s60h8,1449
s60h9,1483
s60h10,1557
s60h11,1390
s60h12,1409
s60h13,1522
s60h14,1348
s60h15,1449
s60h16,1483
s60h17,1557
s60h18,1390
s60h19,1409
s60h20,1522
s60h21,1348
s61h1,22857
s61h2,23705
s61h3,23278
s61h4,23186
s61h5,22945
s61h6,20010
s61h7,20091
s61h8,22857
s61h9,23705
s61h10,23278
s61h11,23186
s61h12,22945
s61h13,20010
s61h14,20091
s61h15,22857
s61h16,23705
s61h17,23278
s61h18,23186
s61h19,22945
s61h20,20010
s61h21,20091
s62h1,4182
s62h2,4393
s62h3,4577
s62h4,4263
s62h5,4115
s62h6,3715
s62h7,4203
s62h8,4182
s62h9,4393
s62h10,4577
s62h11,4263
s62h12,4115
s62h13,3715
s62h14,4203
s62h15,4182
s62h16,4393
s62h17,4577
s62h18,4263
s62h19,4115
s62h20,3715
s62h21,4203
s63h1,5268
s63h2,5394
s63h3,5861
s63h4,5847
s63h5,5207
s63h6,5455
s63h7,6006
s63h8,5268
s63h9,5394
s63h10,5861
s63h11,5847
s63h12,5207
s63h13,5455
s63h14,6006
s63h15,5268
s63h16,5394
s63h17,5861
s63h18,5847
s63h19,5207
s63h20,5455
s63h21,6006
s64h1,20334
s64h2,20253
s64h3,19964
s64h4,20473
s64h5,19534
s64h6,20521
s64h7,21844
s64h8,20334
s64h9,20253
s64h10,19964
s64h11,20473
s64h12,19534
s64h13,20521
s64h14,21844
s64h15,20334
s64h16,20253
s64h17,19964
s64h18,20473
s64h19,19534
s64h20,20521
s64h21,21844
s65h1,169840
s65h2,162720
s65h3,166313
s65h4,162607
s65h5,157888
s65h6,171406
s65h7,188880
s65h8,169840
s65h9,162720
s65h10,166313
s65h11,162607
s65h12,157888
s65h13,171406
s65h14,188880
s65h15,169840
s65h16,162720
s65h17,166313
s65h18,162607
s65h19,157888
s65h20,171406
s65h21,188880
s66h1,197385
s66h2,192294
s66h3,194402
s66h4,201398
s66h5,188269
s66h6,213623
s66h7,223705
s66h8,197385
s66h9,192294
s66h10,194402
s66h11,201398
s66h12,188269
s66h13,213623
s66h14,223705
s66h15,197385
s66h16,192294
s66h17,194402
s66h18,201398
s66h19,188269
s66h20,213623
s66h21,223705
s67h1,6852
s67h2,6513
s67h3,6966
s67h4,7082
s67h5,7096
s67h6,7242
s67h7,6814
s67h8,6852
s67h9,6513
s67h10,6966
s67h11,7082
s67h12,7096
s67h13,7242
s67h14,6814
s67h15,6852
s67h16,6513
s67h17,6966
s67h18,7082
s67h19,7096
s67h20,7242
s67h21,6814
s68h1,6029
s68h2,5678
s68h3,5931
s68h4,6022
s68h5,6297
s68h6,6169
s68h7,5672
s68h8,6029
s68h9,5678
s68h10,5931
s68h11,6022
s68h12,6297
s68h13,6169
s68h14,5672
s68h15,6029
s68h16,5678
s68h17,5931
s68h18,6022
s68h19,6297
s68h20,6169
s68h21,5672
s69h1,91000
s69h2,87047
s69h3,91118
s69h4,88989
s69h5,84697
s69h6,81895
s69h7,87620
s69h8,91000
s69h9,87047
s69h10,91118
s69h11,88989
s69h12,84697
s69h13,81895
s69h14,87620
s69h15,91000
s69h16,87047
s69h17,91118
s69h18,88989
s69h19,84697
s69h20,81895
s69h21,87620
s70h1,131753
s70h2,126419
s70h3,131029
s70h4,126022
s70h5,118556
s70h6,113069
s70h7,123341
s70h8,131753
s70h9,126419
s70h10,131029
s70h11,126022
s70h12,118556
s70h13,113069
s70h14,123341
s70h15,131753
s70h16,126419
s70h17,131029
s70h18,126022
s70h19,118556
s70h20,113069
s70h21,123341
s71h1,72595
s71h2,70504
s71h3,70696
s71h4,70960
s71h5,74026
s71h6,87599
s71h7,96782
s71h8,72595
s71h9,70504
s71h10,70696
s71h11,70960
s71h12,74026
s71h13,87599
s71h14,96782
s71h15,72595
s71h16,70504
s71h17,70696
s71h18,70960
s71h19,74026
s71h20,87599
s71h21,96782
s72h1,96622
s72h2,91807
s72h3,92077
s72h4,93121
s72h5,93518
s72h6,119716
s72h7,125966
s72h8,96622
s72h9,91807
s72h10,92077
s72h11,93121
s72h12,93518
s72h13,119716
s72h14,125966
s72h15,96622
s72h16,91807
s72h17,92077
s72h18,93121
s72h19,93518
s72h20,119716
s72h21,125966
