Id,forecasts
s41h11,11932.504429110902
s41h12,12490.351232121331
s41h13,9135.362960632203
s41h14,9424.648434101651
s41h15,12743.586385833527
s41h16,12645.225268198616
s41h17,12128.657263386145
s41h18,11955.13463333408
s41h19,12514.159149793652
s41h20,9151.65749905186
s41h21,9439.450863282045
s42h1,19959.33617595332
s42h2,19731.674980743202
s42h3,19009.600844594348
s42h4,19301.666059660518
s42h5,19334.890021246807
s42h6,15018.476530065718
s42h7,14472.900937848817
s42h8,20120.58759928378
s42h9,19852.75131100828
s42h10,19091.928299437386
s42h11,19355.84700328994
s42h12,19371.025704702228
s42h13,15044.102214632216
s42h14,14489.799922464364
s42h15,20126.655003787608
s42h16,19853.314154233944
s42h17,19088.91640728702
s42h18,19347.709002001087
s42h19,19362.127059863396
s42h20,15037.05837742803
s42h21,14483.033469271186
s43h1,2854.4329872717226
s43h2,3195.0426025885113
s43h3,2436.403468020615
s43h4,2829.358274379303
s43h5,3049.5026112340497
s43h6,3034.279239823031
s43h7,2644.4422966643947
s43h8,2880.272786713857
s43h9,3204.308305743555
s43h10,2433.534082494447
s43h11,2820.334081836851
s43h12,3035.5410578051137
s43h13,3017.4452091281037
s43h14,2627.130925960776
s43h15,2861.1976389403717
s43h16,3183.4905890753134
s43h17,2411.796445213506
s43h18,2799.325027631466
s43h19,3014.0895783184706
s43h20,2995.994595815988
s43h21,2607.02156491897
s44h1,4159.041109838609
s44h2,4152.88274292469
s44h3,3652.901472513424
s44h4,3916.2808172853233
s44h5,5008.494130573517
s44h6,4415.282076974337
s44h7,4104.7867007902
s44h8,4158.76231584593
s44h9,4138.893067767318
s44h10,3639.5225436481114
s44h11,3901.442266518879
s44h12,4992.9892123846375
s44h13,4400.346708217928
s44h14,4089.593705338289
s44h15,4142.776343837117
s44h16,4122.07618245263
s44h17,3623.1931448721384
s44h18,3885.3343709157866
s44h19,4976.767398794332
s44h20,4385.096624700266
s44h21,4074.2988133107942
s45h1,11275.005690175309
s45h2,11186.724275529315
s45h3,10958.38169976131
s45h4,10888.122709295436
s45h5,11161.149829542826
s45h6,7608.209741940777
s45h7,8048.936440026566
s45h8,11528.79422552798
s45h9,11371.237789148372
s45h10,11061.225401921682
s45h11,10955.502109743624
s45h12,11204.379317061634
s45h13,7634.421423228881
s45h14,8066.76789470467
s45h15,11545.809226752435
s45h16,11385.80303560656
s45h17,11074.546854949605
s45h18,10969.282438051474
s45h19,11217.275676583735
s45h20,7643.037942142578
s45h21,8074.509128196372
s46h1,19966.37979445379
s46h2,19379.95155095337
s46h3,18800.501632019746
s46h4,19493.64733921171
s46h5,19024.17599225712
s46h6,14625.62468413177
s46h7,13780.869421725634
s46h8,20154.198774073535
s46h9,19509.24449016021
s46h10,18882.08813793922
s46h11,19544.578345084832
s46h12,19056.048679594332
s46h13,14645.778784657548
s46h14,13793.154150799044
s46h15,20158.94380759193
s46h16,19510.139680330216
s46h17,18880.5884252747
s46h18,19540.151441381087
s46h19,19051.433302495952
s46h20,14641.786231961298
s46h21,13789.48337241403
s47h1,1222.4215159880387
s47h2,1185.5624133420147
s47h3,1182.8244914076108
s47h4,1252.1285446595348
s47h5,1196.8189274418812
s47h6,1237.8167961840902
s47h7,1173.882473932998
s47h8,1212.6253862585318
s47h9,1181.8946883068982
s47h10,1180.9631560487962
s47h11,1251.9406548631532
s47h12,1197.3190692508426
s47h13,1238.977455551596
s47h14,1175.30342998368
s47h15,1214.156668680434
s47h16,1183.6105792337178
s47h17,1182.7291597216943
s47h18,1253.90172605842
s47h19,1199.1517024841437
s47h20,1240.954557317118
s47h21,1177.2287016908704
s48h1,1369.6222112701944
s48h2,1442.2923144050092
s48h3,1408.1070754666746
s48h4,1354.9659455091164
s48h5,1471.327250954233
s48h6,1433.5553318588602
s48h7,1477.13011001991
s48h8,1371.8267170457996
s48h9,1445.2751711997919
s48h10,1409.5761903578962
s48h11,1356.0627622920006
s48h12,1472.004611841533
s48h13,1434.0154063274197
s48h14,1477.4333428804034
s48h15,1372.032444742175
s48h16,1445.4197350389875
s48h17,1409.6781097432884
s48h18,1356.1378652616302
s48h19,1472.0644095216428
s48h20,1434.0643817949665
s48h21,1477.4750311534194
s49h1,406836.79144448286
s49h2,393043.8190094187
s49h3,383248.8089529491
s49h4,379544.99890766875
s49h5,378606.9760101768
s49h6,403190.15025473014
s49h7,429063.2559616025
s49h8,405936.71278189524
s49h9,391815.85874416475
s49h10,382367.8259422634
s49h11,378723.45662732254
s49h12,377720.73364290205
s49h13,402249.753257237
s49h14,428098.7956258285
s49h15,405007.8544983144
s49h16,390924.46845166123
s49h17,381480.44454226695
s49h18,377831.343211809
s49h19,376846.4738589233
s49h20,401331.4254632168
s49h21,427136.9337746737
s50h1,495388.5287135965
s50h2,483136.88752921653
s50h3,483470.73133606516
s50h4,490970.91091115813
s50h5,477638.77069205703
s50h6,480372.586760793
s50h7,530884.4348186785
s50h8,492243.18483246374
s50h9,482056.29070326133
s50h10,483131.2740334765
s50h11,490895.22620435135
s50h12,477655.960100195
s50h13,480423.5167901082
s50h14,530948.3718946027
s50h15,492310.7177114293
s50h16,482124.95346967084
s50h17,483200.293621042
s50h18,490964.7920271705
s50h19,477724.8004882444
s50h20,480492.816378735
s50h21,531018.8442670015
s51h1,7632.810496988103
s51h2,8293.952073560456
s51h3,8045.155970473739
s51h4,8030.167396078197
s51h5,7832.986640032967
s51h6,8493.998493258248
s51h7,8491.023301777415
s51h8,7733.224448706246
s51h9,8361.106665334357
s51h10,8088.930542640232
s51h11,8057.314914912043
s51h12,7848.424578603624
s51h13,8500.89782918907
s51h14,8491.740515374375
s51h15,7730.331201452491
s51h16,8354.920663666642
s51h17,8080.658405554819
s51h18,8047.530172559962
s51h19,7837.658843566874
