Id,forecasts
s11h1,25379.944507233762
s11h2,26501.82841521719
s11h3,24843.60036772769
s11h4,24424.995914035917
s11h5,23420.114484977265
s11h6,22833.05470552965
s11h7,23227.573814511656
s11h8,25408.76053187628
s11h9,26537.712254426264
s11h10,24848.204114795295
s11h11,24428.54938797578
s11h12,23417.96417883374
s11h13,22820.200510787203
s11h14,23219.465128285403
s11h15,25437.576556518794
s11h16,26573.59609363534
s11h17,24852.807861862904
s11h18,24432.102861915646
s11h19,23415.813872690214
s11h20,22807.346316044757
s11h21,23211.35644205915
s12h1,31881.304142542158
s12h2,30871.60841642214
s12h3,31494.42314899187
s12h4,29977.013437244703
s12h5,28421.595548613725
s12h6,28650.100346663152
s12h7,28679.098068475952
s12h8,31934.93861603192
s12h9,30905.48632963645
s12h10,31521.157391689165
s12h11,29992.157695732374
s12h12,28429.85941375211
s12h13,28665.548702554686
s12h14,28695.53925135762
s12h15,31988.573089521677
s12h16,30939.364242850763
s12h17,31547.891634386462
s12h18,30007.30195422004
s12h19,28438.1232788905
s12h20,28680.997058446217
s12h21,28711.98043423928
s13h1,601318.2732274722
s13h2,593638.4416219607
s13h3,561408.2411693311
s13h4,545638.9225684116
s13h5,531526.4975021911
s13h6,462558.2210340744
s13h7,502407.2940261376
s13h8,596591.384712923
s13h9,589434.1500070663
s13h10,557082.219255524
s13h11,541628.5345048091
s13h12,527940.9095531155
s13h13,459363.0740546352
s13h14,498804.4386621019
s13h15,591864.4961983737
s13h16,585229.8583921718
s13h17,552756.1973417167
s13h18,537618.1464412065
s13h19,524355.3216040398
s13h20,456167.92707519606
s13h21,495201.5832980663
s14h1,769807.142025616
s14h2,711123.2900920038
s14h3,710501.0106651613
s14h4,686475.7677931474
s14h5,670775.8199740974
s14h6,594447.6637398419
s14h7,590854.0590792021
s14h8,764870.0018474865
s14h9,705710.6274957581
s14h10,705531.0110828233
s14h11,681421.2561185616
s14h12,666399.4030087132
s14h13,590681.6474148795
s14h14,586229.2243855727
s14h15,759932.861669357
s14h16,700297.9648995124
s14h17,700561.0115004854
s14h18,676366.7444439759
s14h19,662022.9860433288
s14h20,586915.6310899172
s14h21,581604.3896919434
s15h1,933293.7155932314
s15h2,895524.6425559038
s15h3,850716.043322465
s15h4,833982.0301063969
s15h5,878978.8466866759
s15h6,1077846.8259641721
s15h7,1147412.800597484
s15h8,928456.3620167634
s15h9,892511.3155889265
s15h10,847824.2932203856
s15h11,831259.5098952163
s15h12,876310.334398792
s15h13,1075672.6366037217
s15h14,1143448.1331687795
s15h15,923619.0084402955
s15h16,889497.9886219492
s15h17,844932.5431183062
s15h18,828536.9896840358
s15h19,873641.8221109082
s15h20,1073498.4472432714
s15h21,1139483.4657400749
s16h1,1278672.8635532858
s16h2,1285476.7316915651
s16h3,1175231.4955528376
s16h4,1138586.754006765
s16h5,1179140.596365196
s16h6,1348317.0564060374
s16h7,1479169.185463543
s16h8,1275432.8109466147
s16h9,1285007.290400837
s16h10,1173109.1103680297
s16h11,1136473.3317489412
s16h12,1177081.9786967752
s16h13,1345515.5976013253
s16h14,1475447.140930653
s16h15,1272192.7583399438
s16h16,1284537.8491101088
s16h17,1170986.7251832217
s16h18,1134359.9094911176
s16h19,1175023.3610283541
s16h20,1342714.138796613
s16h21,1471725.0963977631
s17h1,649665.9846135553
s17h2,647051.9369987026
s17h3,657728.1007503654
s17h4,649184.8802711746
s17h5,564174.0883133812
s17h6,519278.3054798239
s17h7,608601.2461488709
s17h8,646643.7577119283
s17h9,644177.3350667262
s17h10,655134.5538594776
s17h11,647001.9879594712
s17h12,562164.9617699526
s17h13,517424.18283070956
s17h14,606373.4925325961
s17h15,643621.5308103014
s17h16,641302.7331347499
s17h17,652541.0069685898
s17h18,644819.0956477679
s17h19,560155.8352265238
s17h20,515570.06018159515
s17h21,604145.7389163212
s18h1,465366.07771209476
s18h2,439919.12718822033
s18h3,440611.590628771
s18h4,471438.3666111504
s18h5,395688.573783175
s18h6,365438.58904396417
s18h7,437126.5138765857
s18h8,463508.0553037658
s18h9,437842.38364324125
s18h10,438494.5237448525
s18h11,470526.00061506644
s18h12,394200.1257217144
s18h13,363935.26421935204
s18h14,435421.9058626607
s18h15,461650.0328954369
s18h16,435765.64009826217
s18h17,436377.45686093403
s18h18,469613.6346189825
s18h19,392711.67766025383
s18h20,362431.9393947399
s18h21,433717.2978487357
s19h1,11107.58962768031
s19h2,10116.980760280405
s19h3,11047.37001318817
s19h4,14256.954325389803
s19h5,9484.644086188164
s19h6,12973.279337655385
s19h7,14497.846575435562
s19h8,11174.610193764947
s19h9,10164.399209532521
s19h10,11109.030221205921
s19h11,14378.383831359997
s19h12,9525.127747583792
s19h13,13085.043331945664
s19h14,14629.830782680749
s19h15,11241.630759849584
s19h16,10211.817658784636
s19h17,11170.690429223672
s19h18,14499.81333733019
s19h19,9565.611408979421
s19h20,13196.807326235943
s19h21,14761.814989925937
s20h1,19211.88618635706
s20h2,17839.481375222847
s20h3,19914.647717013668
s20h4,26691.36433319808
s20h5,17021.345291413363
s20h6,24932.055372372393
s20h7,28393.931642819018
s20h8,19393.113062409284
s20h9,17991.157026750723
s20h10,20095.75011000051
s20h11,27001.890229344735
s20h12,17160.305271797755
s20h13,25224.99977063207
s20h14,28741.92319828052
s20h15,19574.339938461508
s20h16,18142.832678278603
s20h17,20276.852502987356
s20h18,27312.41612549139
s20h19,17299.265252182144
s20h20,25517.944168891743
s20h21,29089.914753742025
s21h1,275253.1822130024
s21h2,286168.5415037036
s21h3,293462.8553815543
s21h4,287915.00483803765
s21h5,239531.1173543272
s21h6,196625.40578299557
s21h7,215631.3579856171
s21h8,273019.28239033656
s21h9,283653.02840800147
s21h10,291164.68908411684
s21h11,286058.9959114785
s21h12,237883.0678551005
s21h13,195599.72852606766
s21h14,214220.44948565826
s21h15,270785.3825676708
s21h16,281137.5153122993
s21h17,288866.5227866794
s21h18,284202.98698491923
s21h19,236235.01835587382
s21h20,194574.05126913972
s21h21,212809.54098569942
s22h1,184565.88357868648
s22h2,174407.89364350526
s22h3,177277.91692595987
s22h4,175588.40283541704
s22h5,150973.47828038482
s22h6,122032.83920960482
s22h7,133676.8238288524
s22h8,183078.990525186
s22h9,172613.41502488367
s22h10,175608.38546725005
s22h11,174044.29262801315
s22h12,149682.03416195037
s22h13,121099.0201243233
s22h14,132350.1937305258
s22h15,181592.09747168553
s22h16,170818.93640626207
s22h17,173938.8540085402
s22h18,172500.18242060923
s22h19,148390.5900435159
s22h20,120165.2010390418
s22h21,131023.56363219918
s23h1,348869.6575894333
s23h2,351452.9765215809
s23h3,343794.7056986118
s23h4,368514.26845988055
s23h5,316242.1252176292
s23h6,296660.697667246
s23h7,354632.10775884055
s23h8,347555.5279066126
s23h9,350445.00419558625
s23h10,342603.7204684202
s23h11,368113.74979820306
s23h12,315594.6534643312
s23h13,295719.29408680403
s23h14,353582.62908084755
s23h15,346241.39822379197
s23h16,349437.0318695917
s23h17,341412.7352382286
s23h18,367713.2311365255
s23h19,314947.18171103316
s23h20,294777.89050636214
s23h21,352533.1504028546
s24h1,266142.83467372495
s24h2,252424.1453621086
s24h3,249218.451587924
s24h4,241508.61177239145
s24h5,216761.66102514794
s24h6,222789.5695750472
s24h7,271174.24468175473
s24h8,265693.75541903236
s24h9,252073.87263295654
s24h10,248894.7467179268
s24h11,241174.97560012733
s24h12,216280.5838861762
s24h13,222182.95353095996
s24h14,270660.9280403225
s24h15,265244.67616433976
s24h16,251723.59990380448
s24h17,248571.0418479296
s24h18,240841.33942786325
s24h19,215799.50674720446
s24h20,221576.3374868727
s24h21,270147.6113988902
s25h1,238470.02584188376
s25h2,261091.66937979852
s25h3,230916.99265432812
s25h4,227982.50531195963
s25h5,241315.57009687458
s25h6,249168.73779512782
s25h7,273315.61903829454
s25h8,237705.7904352015
s25h9,260920.45394443316
s25h10,230383.98103498906
s25h11,227503.15034537256
s25h12,241047.10599492898
s25h13,248591.61332351863
s25h14,272555.28027258115
s25h15,236941.55502851921
s25h16,260749.23850906783
s25h17,229850.96941565
s25h18,227023.79537878552
s25h19,240778.64189298335
s25h20,248014.48885190944
s25h21,271794.9415068678
s26h1,274823.7400341505
s26h2,282847.82085108315
s26h3,269795.2372634189
s26h4,276633.3441107435
s26h5,272108.1436115463
s26h6,298866.8776523771
s26h7,332208.9558512267
s26h8,273418.9449817181
s26h9,281825.2763468184
s26h10,268653.7615112707
s26h11,275707.2256343225
s26h12,271323.724388862
s26h13,298132.7188499717
s26h14,331123.605804086
s26h15,272014.14992928575
s26h16,280802.7318425537
s26h17,267512.2857591225
s26h18,274781.10715790157
s26h19,270539.3051661777
s26h20,297398.56004756637
s26h21,330038.2557569453
s27h1,3135.2221629887504
s27h2,2917.1462898634104
s27h3,2921.8591210589657
s27h4,3004.255050826881
s27h5,2748.9359609014095
s27h6,2667.4131569976316
s27h7,3513.23571913718
s27h8,3120.3516195836282
s27h9,2901.7038248107406
s27h10,2892.8528271015675
s27h11,2976.0392087492532
s27h12,2730.854319631619
s27h13,2638.5152390058975
s27h14,3501.9196964981775
s27h15,3105.4810761785056
s27h16,2886.261359758071
s27h17,2863.846533144169
s27h18,2947.8233666716255
s27h19,2712.772678361828
s27h20,2609.6173210141633
s27h21,3490.6036738591756
s28h1,3838.921030632552
s28h2,3659.9567041341447
s28h3,3691.202286038934
s28h4,3646.0287921163695
s28h5,3367.8082349787746
s28h6,3226.778778303214
s28h7,4217.259155433351
s28h8,3824.0509953633386
s28h9,3644.58623874574
s28h10,3661.7811739689137
s28h11,3615.7563563209246
s28h12,3349.254216585764
s28h13,3195.887693302904
s28h14,4203.020517284575
s28h15,3809.1809600941247
s28h16,3629.215773357335
s28h17,3632.360061898894
s28h18,3585.4839205254802
s28h19,3330.7001981927533
s28h20,3164.9966083025947
s28h21,4188.7818791358
s29h1,111179.17581409372
s29h2,106659.02807430425
s29h3,104560.0030356446
s29h4,106397.18621677402
s29h5,102167.24560426892
s29h6,89639.98150706169
s29h7,99056.12793552454
s29h8,110194.03440356051
s29h9,105725.84734446328
s29h10,103651.50244294904
s29h11,105625.77610977445
s29h12,101446.81469307368
s29h13,88908.8204171861
s29h14,98106.53543028067
s29h15,109208.8929930273
s29h16,104792.6666146223
s29h17,102743.00185025351
s29h18,104854.3660027749
s29h19,100726.38378187844
s29h20,88177.65932731052
s29h21,97156.94292503678
s30h1,73136.89145083752
s30h2,76464.69744317263
s30h3,71913.48833629939
s30h4,75037.71612781173
s30h5,70154.74574326276
s30h6,60989.09419392667
s30h7,68470.38391946816
s30h8,72140.5297059332
s30h9,75770.04231597488
s30h10,71139.7406098708
s30h11,74381.22118070126
s30h12,69567.65292757812
s30h13,60310.58293167076
s30h14,67665.37747737495
s30h15,71144.16796102887
s30h16,75075.38718877714
s30h17,70365.99288344223
s30h18,73724.7262335908
s30h19,68980.56011189349
s30h20,59632.07166941485
s30h21,66860.37103528171
s31h1,135466.9467585485
s31h2,136865.93083932396
s31h3,130809.96023669903
s31h4,141345.46480258703
s31h5,144751.7177239451
s31h6,146977.83136993265
s31h7,169445.23583288825
s31h8,135379.55317731024
s31h9,137003.84922568643
s31h10,130897.02051643902
s31h11,141604.55569369133
s31h12,145102.2896337485
s31h13,146800.1184833495
s31h14,169279.2254351805
s31h15,135292.15959607202
s31h16,137141.76761204886
s31h17,130984.080796179
s31h18,141863.6465847956
s31h19,145452.86154355193
s31h20,146622.40559676633
s31h21,169113.21503747272
s32h1,93956.69463438878
s32h2,97595.43374778536
s32h3,97345.2494170398
s32h4,95275.32810962596
s32h5,99087.78732311413
s32h6,115400.65988837056
s32h7,133837.2022717551
s32h8,93778.71760857292
s32h9,97547.64274830565
s32h10,97350.07544356822
s32h11,95231.81751877331
s32h12,99139.37799719116
s32h13,115400.89452308585
s32h14,133774.09776830472
s32h15,93600.74058275706
s32h16,97499.85174882592
s32h17,97354.90147009662
s32h18,95188.30692792067
s32h19,99190.9686712682
s32h20,115401.12915780114
s32h21,133710.9932648544
s33h1,375785.0280854687
s33h2,384595.2883576744
s33h3,377440.6260315279
s33h4,373926.6262044203
s33h5,494702.45013172337
s33h6,430972.58807013
s33h7,399460.5142261867
s33h8,374136.90856261697
s33h9,383399.0368351086
s33h10,376065.19061417814
s33h11,372654.2252082934
s33h12,495221.2560792727
s33h13,430119.4261217544
s33h14,397460.6353877489
s33h15,372488.78903976525
s33h16,382202.7853125428
s33h17,374689.75519682845
s33h18,371381.82421216654
s33h19,495740.062026822
s33h20,429266.2641733789
s33h21,395460.75654931105
s34h1,487342.4644705278
s34h2,485273.3828617153
s34h3,509615.03211659595
s34h4,516304.18518012716
s34h5,577064.5868781816
s34h6,550846.9682792211
s34h7,541401.4393255905
s34h8,485985.00260903
s34h9,484268.7951964164
s34h10,509008.8283370571
s34h11,515776.4839142717
s34h12,577264.1659834633
s34h13,549799.0141177269
s34h14,539737.6456936339
s34h15,484627.5407475323
s34h16,483264.2075311174
s34h17,508402.6245575182
s34h18,515248.7826484162
s34h19,577463.7450887451
s34h20,548751.0599562328
s34h21,538073.8520616774
s35h1,29426.054664571533
s35h2,30242.130830180027
s35h3,30254.900979226484
s35h4,27136.91595951225
s35h5,27662.209869401562
s35h6,31551.039548782155
s35h7,33612.835768876765
s35h8,29506.467615932845
s35h9,30354.460376849027
s35h10,30379.77626552082
s35h11,27199.509670351403
s35h12,27708.416456205636
s35h13,31610.743551468928
s35h14,33669.90954231526
s35h15,29586.880567294156
s35h16,30466.789923518027
s35h17,30504.65155181516
s35h18,27262.103381190555
s35h19,27754.623043009706
s35h20,31670.447554155704
s35h21,33726.98331575376
s36h1,39253.86347847815
s36h2,39645.26458877227
s36h3,37646.40711207814
s36h4,38968.52305410257
s36h5,44751.84853071211
s36h6,43341.66419766245
s36h7,43551.41068231037
s36h8,39414.66519694049
s36h9,39809.36658148229
s36h10,37809.01905147122
s36h11,39157.4231872921
s36h12,45010.10299078774
s36h13,43509.567385468115
s36h14,43656.326637880076
s36h15,39575.46691540282
s36h16,39973.46857419232
s36h17,37971.6309908643
s36h18,39346.32332048163
s36h19,45268.357450863376
s36h20,43677.47057327377
s36h21,43761.24259344977
s37h1,110713.74338620897
s37h2,107473.01057932457
s37h3,104250.69941816562
s37h4,108778.21014313359
s37h5,105414.86580967484
s37h6,94362.26238133133
s37h7,92448.41669499401
s37h8,110062.5140185089
s37h9,106835.41122106946
s37h10,103563.96505957673
s37h11,108155.02728026854
s37h12,104832.47176719547
s37h13,93774.53243786556
s37h14,91743.31004482797
s37h15,109411.28465080883
s37h16,106197.81186281434
s37h17,102877.23070098783
s37h18,107531.84441740347
s37h19,104250.07772471609
s37h20,93186.80249439979
s37h21,91038.20339466195
s38h1,129340.88180802563
s38h2,136249.86114231008
s38h3,128126.81241100871
s38h4,132275.00843384533
s38h5,142234.306556103
s38h6,119707.3787104362
s38h7,115536.62226527656
s38h8,128490.06147005274
s38h9,135540.3341033115
s38h10,127281.59167695245
s38h11,131533.4742907411
s38h12,141747.72018149617
s38h13,119111.2241824672
s38h14,114751.4528247467
s38h15,127639.24113207986
s38h16,134830.80706431295
s38h17,126436.37094289619
s38h18,130791.94014763687
s38h19,141261.13380688932
s38h20,118515.0696544982
s38h21,113966.28338421683
s39h1,278065.90109535225
s39h2,286633.6228843074
s39h3,276611.44697455515
s39h4,249493.5108693977
s39h5,335530.69145621045
s39h6,301305.6193281293
s39h7,297320.0695374758
s39h8,277490.14459923276
s39h9,286316.12604557315
s39h10,276101.37351405824
s39h11,248656.2611381723
s39h12,336022.1285497524
s39h13,300275.92052151985
s39h14,295826.7816223706
s39h15,276914.3881031133
s39h16,285998.6292068389
s39h17,275591.3000535613
s39h18,247819.01140694687
s39h19,336513.56564329437
s39h20,299246.22171491047
s39h21,294333.4937072654
s40h1,356909.229747901
s40h2,349500.312906225
s40h3,349046.06371730234
s40h4,357558.68417155533
s40h5,451820.1788106148
s40h6,483052.67043729173
s40h7,459058.692376879
s40h8,356231.4541151764
s40h9,348944.91990000627
s40h10,348682.2405294818
s40h11,357201.88926207024
s40h12,452789.5582195588
s40h13,483509.3474728779
s40h14,458688.1031729953
s40h15,355553.67848245177
s40h16,348389.5268937876
s40h17,348318.4173416612
s40h18,356845.09435258515
s40h19,453758.93762850284
s40h20,483966.02450846403
s40h21,458317.5139691117
s41h1,13438.403537371698
s41h2,12754.062810781452
s41h3,13576.184874075907
s41h4,14025.48656172817
s41h5,12109.019814490408
s41h6,9292.173579540215
s41h7,9526.273166027475
s41h8,13388.016351985481
s41h9,12712.343653606555
s41h10,13552.453097593097
s41h11,14013.303866342152
s41h12,12022.486246283459
s41h13,9186.510757877373
s41h14,9446.698939244912
s41h15,13337.629166599263
s41h16,12670.624496431656
s41h17,13528.721321110286
s41h18,14001.121170956136
s41h19,11935.952678076508
s41h20,9080.847936214534
s41h21,9367.12471246235
s42h1,23010.761709571518
s42h2,21224.19342104898
s42h3,22685.954005113184
s42h4,22476.583796543713
s42h5,19866.92475037047
s42h6,16172.694743982403
s42h7,16308.04445096245
s42h8,22984.532371611953
s42h9,21186.06208706415
s42h10,22681.711840937493
s42h11,22457.590723717003
s42h12,19780.64242698683
s42h13,16076.151844149386
s42h14,16227.776030505112
s42h15,22958.303033652388
s42h16,21147.930753079323
s42h17,22677.469676761797
s42h18,22438.597650890293
s42h19,19694.360103603187
s42h20,15979.60894431637
s42h21,16147.507610047775
s43h1,2873.1205554626254
s43h2,3453.080020475382
s43h3,3797.3793128253574
s43h4,3519.7302345436974
s43h5,2903.0630228207333
s43h6,2578.1410190820684
s43h7,2468.7272485322123
s43h8,2862.6185410503645
s43h9,3461.363623597338
s43h10,3819.1479065538942
s43h11,3529.5439195225163
s43h12,2893.874452158059
s43h13,2556.0173170743446
s43h14,2454.526594624603
s43h15,2852.116526638103
s43h16,3469.647226719295
s43h17,3840.916500282431
s43h18,3539.357604501335
s43h19,2884.685881495384
s43h20,2533.893615066621
s43h21,2440.3259407169944
s44h1,4922.714265409732
s44h2,5168.413029959246
s44h3,6035.2150790361875
s44h4,5826.781414800236
s44h5,4484.73216479513
s44h6,4193.0278724227455
s44h7,4315.667792212336
s44h8,4867.432571188321
s44h9,5165.671353378374
s44h10,6065.042171595661
s44h11,5835.761288977976
s44h12,4406.921831009219
s44h13,4075.577768370613
s44h14,4238.856922444218
s44h15,4812.15087696691
s44h16,5162.929676797503
s44h17,6094.869264155135
s44h18,5844.741163155716
s44h19,4329.111497223309
s44h20,3958.127664318479
s44h21,4162.046052676099
s45h1,12341.70460272593
s45h2,11667.181373458388
s45h3,12813.529811425486
s45h4,13010.877101302949
s45h5,10948.018581343576
s45h6,8016.715209697354
s45h7,8174.822564031822
s45h8,12288.168685749837
s45h9,11622.195335358812
s45h10,12794.08474187195
s45h11,12996.828770230968
s45h12,10858.303956688198
s45h13,7923.74035633093
s45h14,8096.5159203596295
s45h15,12234.632768773743
s45h16,11577.209297259238
s45h17,12774.639672318413
s45h18,12982.780439158987
s45h19,10768.589332032818
s45h20,7830.765502964507
s45h21,8018.209276687436
s46h1,23195.12885936629
s46h2,21221.672961783406
s46h3,22505.216115070492
s46h4,22495.270427396186
s46h5,19820.14059774196
s46h6,15857.712398767797
s46h7,16057.748367171935
s46h8,23185.07416259823
s46h9,21198.787222645493
s46h10,22507.696730810767
s46h11,22485.998662285587
s46h12,19746.781039339305
s46h13,15793.098197794963
s46h14,15992.648911457765
s46h15,23175.019465830166
s46h16,21175.901483507576
s46h17,22510.177346551045
s46h18,22476.726897174984
s46h19,19673.42148093665
s46h20,15728.483996822128
s46h21,15927.549455743596
s47h1,1296.0866173383554
s47h2,1174.7565986398413
s47h3,1190.3980017005938
s47h4,1383.096286985055
s47h5,1230.4192010472573
s47h6,1256.297831572622
s47h7,1250.5184250914062
s47h8,1298.0325188753832
s47h9,1174.1271780630013
s47h10,1190.2758485418758
s47h11,1386.3620790966652
s47h12,1229.130102741219
s47h13,1243.6407138219545
s47h14,1247.1201009474053
s47h15,1299.978420412411
s47h16,1173.4977574861616
s47h17,1190.1536953831576
s47h18,1389.627871208275
s47h19,1227.8410044351808
s47h20,1230.9835960712867
s47h21,1243.7217768034043
s48h1,1567.8403579941998
s48h2,1440.6326582889494
s48h3,1468.0045344181553
s48h4,1622.5417028785869
s48h5,1501.1481610979483
s48h6,1452.1212063415162
s48h7,1579.0348406396383
s48h8,1569.003974024943
s48h9,1438.862468280956
s48h10,1467.852247531109
s48h11,1625.4378724715891
s48h12,1499.6111610397045
s48h13,1433.4643709055015
s48h14,1576.62455414752
s48h15,1570.1675900556866
s48h16,1437.0922782729626
s48h17,1467.699960644063
s48h18,1628.3340420645911
s48h19,1498.0741609814609
s48h20,1414.8075354694868
s48h21,1574.2142676554015
s49h1,382639.11767348746
s49h2,374967.5761664395
s49h3,373493.09795900766
s49h4,363402.34276602825
s49h5,360255.45656128303
s49h6,375398.59161077725
s49h7,399533.57715685066
s49h8,380465.2736657197
s49h9,372844.8124604312
s49h10,371560.74774939637
s49h11,361430.22340138117
s49h12,358253.86658238096
s49h13,373314.2136625893
s49h14,397218.82459169184
s49h15,378291.429657952
s49h16,370722.0487544228
s49h17,369628.3975397851
s49h18,359458.10403673403
s49h19,356252.27660347894
s49h20,371229.83571440144
s49h21,394904.07202653296
s50h1,478022.1234380377
s50h2,488002.27358906384
s50h3,481956.7237440243
s50h4,478242.1729321194
s50h5,468336.44483518135
s50h6,471017.4844858599
s50h7,493122.95783005515
s50h8,475274.9240636222
s50h9,485690.83538224513
s50h10,479903.2285238427
s50h11,476057.48043272627
s50h12,466310.6116781737
s50h13,468787.41567720193
s50h14,490495.9892861373
s50h15,472527.72468920663
s50h16,483379.39717542636
s50h17,477849.73330366117
s50h18,473872.78793333314
s50h19,464284.7785211661
s50h20,466557.34686854394
s50h21,487869.02074221935
s51h1,8852.182827731616
s51h2,8802.382154863744
s51h3,8889.547155963646
s51h4,9178.897790009207
s51h5,8793.838708788388
s51h6,9153.373415193013
s51h7,9470.124402807565
s51h8,8881.271885475744
s51h9,8827.537521870792
s51h10,8904.495885043343
s51h11,9213.641022395148
s51h12,8822.993304635203
s51h13,9186.667572896964
s51h14,9506.146871404499
s51h15,8910.360943219872
s51h16,8852.692888877838
s51h17,8919.444614123038
s51h18,9248.384254781087
s51h19,8852.147900482018
